"","Timepoints","Equilibrium"
"1",1,12
"2",2,11
"3",3,11
"4",4,11
"5",5,10
"6",6,11
"7",7,11
"8",8,10
"9",9,10
"10",10,9
"11",11,9
"12",12,9
"13",13,10
"14",14,10
"15",15,10
"16",16,10
"17",17,11
"18",18,11
"19",19,11
"20",20,11
"21",21,11
"22",22,11
"23",23,12
"24",24,12
"25",25,12
"26",26,12
"27",27,12
"28",28,12
"29",29,13
"30",30,13
"31",31,13
"32",32,13
"33",33,13
"34",34,12
"35",35,11
"36",36,11
"37",37,11
"38",38,11
"39",39,12
"40",40,13
"41",41,13
"42",42,13
"43",43,13
"44",44,14
"45",45,14
"46",46,15
"47",47,15
"48",48,15
"49",49,14
"50",50,13
"51",51,13
"52",52,12
"53",53,11
"54",54,12
"55",55,12
"56",56,13
"57",57,13
"58",58,13
"59",59,13
"60",60,13
"61",61,13
"62",62,13
"63",63,13
"64",64,12
"65",65,13
"66",66,14
"67",67,14
"68",68,14
"69",69,13
"70",70,13
"71",71,13
"72",72,13
"73",73,13
"74",74,13
"75",75,13
"76",76,13
"77",77,13
"78",78,13
"79",79,13
"80",80,13
"81",81,14
"82",82,14
"83",83,14
"84",84,15
"85",85,14
"86",86,15
"87",87,15
"88",88,15
"89",89,15
"90",90,15
"91",91,15
"92",92,15
"93",93,15
"94",94,15
"95",95,15
"96",96,15
"97",97,15
"98",98,15
"99",99,14
"100",100,14
"101",101,14
"102",102,14
"103",103,14
"104",104,14
"105",105,14
"106",106,13
"107",107,13
"108",108,13
"109",109,13
"110",110,13
"111",111,14
"112",112,14
"113",113,14
"114",114,14
"115",115,14
"116",116,14
"117",117,15
"118",118,14
"119",119,14
"120",120,14
"121",121,15
"122",122,15
"123",123,15
"124",124,15
"125",125,15
"126",126,15
"127",127,16
"128",128,15
"129",129,15
"130",130,15
"131",131,15
"132",132,15
"133",133,15
"134",134,15
"135",135,15
"136",136,15
"137",137,15
"138",138,15
"139",139,15
"140",140,16
"141",141,16
"142",142,16
"143",143,15
"144",144,15
"145",145,15
"146",146,15
"147",147,15
"148",148,15
"149",149,15
"150",150,15
"151",151,15
"152",152,15
"153",153,15
"154",154,15
"155",155,15
"156",156,15
"157",157,15
"158",158,15
"159",159,15
"160",160,15
"161",161,15
"162",162,15
"163",163,15
"164",164,15
"165",165,16
"166",166,16
"167",167,16
"168",168,16
"169",169,15
"170",170,15
"171",171,15
"172",172,15
"173",173,15
"174",174,15
"175",175,15
"176",176,15
"177",177,15
"178",178,15
"179",179,15
"180",180,15
"181",181,15
"182",182,14
"183",183,14
"184",184,14
"185",185,14
"186",186,14
"187",187,14
"188",188,14
"189",189,14
"190",190,14
"191",191,14
"192",192,14
"193",193,14
"194",194,14
"195",195,14
"196",196,13
"197",197,13
"198",198,13
"199",199,13
"200",200,13
"201",201,14
"202",202,14
"203",203,14
"204",204,14
"205",205,14
"206",206,14
"207",207,15
"208",208,15
"209",209,15
"210",210,15
"211",211,14
"212",212,14
"213",213,15
"214",214,15
"215",215,15
"216",216,15
"217",217,15
"218",218,15
"219",219,15
"220",220,15
"221",221,15
"222",222,15
"223",223,15
"224",224,15
