"","Timepoints","Equilibrium"
"1",1,12
"2",2,12
"3",3,12
"4",4,12
"5",5,11
"6",6,12
"7",7,12
"8",8,11
"9",9,11
"10",10,10
"11",11,10
"12",12,10
"13",13,11
"14",14,11
"15",15,11
"16",16,11
"17",17,12
"18",18,12
"19",19,12
"20",20,13
"21",21,13
"22",22,13
"23",23,14
"24",24,14
"25",25,13
"26",26,13
"27",27,13
"28",28,13
"29",29,12
"30",30,12
"31",31,12
"32",32,12
"33",33,12
"34",34,11
"35",35,11
"36",36,11
"37",37,11
"38",38,11
"39",39,12
"40",40,13
"41",41,13
"42",42,13
"43",43,13
"44",44,14
"45",45,14
"46",46,15
"47",47,15
"48",48,15
"49",49,14
"50",50,13
"51",51,13
"52",52,12
"53",53,11
"54",54,12
"55",55,12
"56",56,13
"57",57,13
"58",58,13
"59",59,13
"60",60,13
"61",61,13
"62",62,13
"63",63,13
"64",64,12
"65",65,13
"66",66,14
"67",67,14
"68",68,14
"69",69,13
"70",70,13
"71",71,13
"72",72,13
"73",73,13
"74",74,13
"75",75,13
"76",76,13
"77",77,13
"78",78,13
"79",79,13
"80",80,13
"81",81,14
"82",82,14
"83",83,14
"84",84,15
"85",85,14
"86",86,15
"87",87,15
"88",88,15
"89",89,15
"90",90,15
"91",91,15
"92",92,15
"93",93,15
"94",94,15
"95",95,15
"96",96,15
"97",97,15
"98",98,15
"99",99,15
"100",100,15
"101",101,15
"102",102,15
"103",103,15
"104",104,15
"105",105,15
"106",106,14
"107",107,14
"108",108,14
"109",109,14
"110",110,14
"111",111,15
"112",112,15
"113",113,14
"114",114,14
"115",115,14
"116",116,14
"117",117,15
"118",118,14
"119",119,14
"120",120,14
"121",121,15
"122",122,15
"123",123,15
"124",124,15
"125",125,15
"126",126,15
"127",127,15
"128",128,15
"129",129,15
"130",130,15
"131",131,15
"132",132,15
"133",133,14
"134",134,14
"135",135,14
"136",136,14
"137",137,14
"138",138,14
"139",139,14
"140",140,14
"141",141,14
"142",142,14
"143",143,14
"144",144,14
"145",145,14
"146",146,14
"147",147,14
"148",148,14
"149",149,14
"150",150,15
"151",151,15
"152",152,15
"153",153,15
"154",154,16
"155",155,16
"156",156,16
"157",157,16
"158",158,16
"159",159,16
"160",160,16
"161",161,16
"162",162,16
"163",163,16
"164",164,16
"165",165,15
"166",166,15
"167",167,15
"168",168,15
"169",169,16
"170",170,16
"171",171,16
"172",172,16
"173",173,16
"174",174,16
"175",175,16
"176",176,16
"177",177,16
"178",178,16
"179",179,16
"180",180,16
"181",181,16
"182",182,17
"183",183,17
"184",184,17
"185",185,17
"186",186,17
"187",187,17
"188",188,17
"189",189,17
"190",190,17
"191",191,17
"192",192,17
"193",193,17
"194",194,17
"195",195,17
"196",196,17
"197",197,17
"198",198,17
"199",199,17
"200",200,17
"201",201,16
"202",202,16
"203",203,16
"204",204,16
"205",205,16
"206",206,16
"207",207,15
"208",208,15
"209",209,15
"210",210,15
"211",211,14
"212",212,14
"213",213,15
"214",214,15
"215",215,15
"216",216,15
"217",217,15
"218",218,15
"219",219,15
"220",220,15
"221",221,15
"222",222,15
"223",223,15
"224",224,15
"225",225,15
"226",226,15
"227",227,15
"228",228,15
"229",229,15
"230",230,15
"231",231,15
"232",232,15
"233",233,14
"234",234,14
"235",235,14
"236",236,15
"237",237,15
"238",238,16
"239",239,16
"240",240,16
"241",241,16
"242",242,16
"243",243,16
"244",244,16
"245",245,16
"246",246,16
"247",247,16
"248",248,16
"249",249,16
"250",250,16
"251",251,16
"252",252,16
"253",253,16
"254",254,16
"255",255,16
"256",256,16
"257",257,16
"258",258,15
"259",259,15
"260",260,15
"261",261,15
"262",262,15
"263",263,15
"264",264,15
"265",265,15
"266",266,15
"267",267,16
"268",268,16
"269",269,16
"270",270,17
"271",271,18
"272",272,18
"273",273,18
"274",274,18
"275",275,19
"276",276,18
"277",277,18
"278",278,18
"279",279,18
"280",280,18
"281",281,18
"282",282,18
"283",283,18
"284",284,18
"285",285,18
"286",286,18
"287",287,18
"288",288,18
"289",289,18
"290",290,18
"291",291,18
"292",292,18
"293",293,18
"294",294,18
"295",295,18
"296",296,18
"297",297,17
"298",298,17
"299",299,17
"300",300,17
"301",301,17
"302",302,17
"303",303,17
"304",304,16
"305",305,16
"306",306,16
"307",307,16
"308",308,16
"309",309,16
"310",310,16
"311",311,16
"312",312,16
"313",313,17
"314",314,17
"315",315,17
"316",316,17
"317",317,17
"318",318,17
"319",319,17
"320",320,17
"321",321,17
"322",322,17
"323",323,17
"324",324,17
"325",325,17
"326",326,17
"327",327,17
"328",328,17
"329",329,17
"330",330,17
"331",331,17
"332",332,17
"333",333,17
"334",334,17
"335",335,17
"336",336,17
"337",337,17
"338",338,17
"339",339,17
"340",340,17
"341",341,16
"342",342,16
"343",343,16
"344",344,16
"345",345,16
"346",346,16
"347",347,16
"348",348,16
"349",349,16
"350",350,16
"351",351,16
"352",352,16
"353",353,16
"354",354,15
"355",355,14
"356",356,14
"357",357,14
"358",358,14
"359",359,14
"360",360,14
"361",361,14
"362",362,15
"363",363,15
"364",364,15
"365",365,15
"366",366,15
"367",367,15
"368",368,15
"369",369,15
"370",370,15
"371",371,15
"372",372,15
"373",373,15
"374",374,15
"375",375,15
"376",376,15
"377",377,15
"378",378,15
"379",379,15
"380",380,15
"381",381,15
