"","Timepoints","Equilibrium"
"1",1,12
"2",2,12
"3",3,12
"4",4,12
"5",5,11
"6",6,12
"7",7,12
"8",8,11
"9",9,11
"10",10,10
"11",11,10
"12",12,10
"13",13,10
"14",14,10
"15",15,10
"16",16,10
"17",17,11
"18",18,11
"19",19,11
"20",20,12
"21",21,12
"22",22,12
"23",23,13
"24",24,13
"25",25,13
"26",26,13
"27",27,12
"28",28,12
"29",29,12
"30",30,12
"31",31,12
"32",32,12
"33",33,12
"34",34,11
"35",35,11
"36",36,11
"37",37,11
"38",38,11
"39",39,12
"40",40,13
"41",41,13
"42",42,13
"43",43,13
"44",44,14
"45",45,14
"46",46,15
"47",47,15
"48",48,15
"49",49,14
"50",50,13
"51",51,13
"52",52,12
"53",53,13
"54",54,14
"55",55,14
"56",56,14
"57",57,14
"58",58,14
"59",59,14
"60",60,14
"61",61,15
"62",62,15
"63",63,15
"64",64,14
"65",65,15
"66",66,15
"67",67,15
"68",68,15
"69",69,15
"70",70,15
"71",71,16
"72",72,16
"73",73,16
"74",74,16
"75",75,16
"76",76,16
"77",77,16
"78",78,16
"79",79,16
"80",80,16
"81",81,17
"82",82,17
"83",83,17
"84",84,17
"85",85,16
"86",86,17
"87",87,17
"88",88,17
"89",89,17
"90",90,17
"91",91,18
"92",92,18
"93",93,18
"94",94,19
"95",95,19
"96",96,19
"97",97,19
"98",98,19
"99",99,19
"100",100,19
"101",101,19
"102",102,19
"103",103,19
"104",104,19
"105",105,19
"106",106,19
"107",107,18
"108",108,18
"109",109,18
"110",110,18
"111",111,19
"112",112,19
"113",113,19
"114",114,19
"115",115,19
"116",116,19
"117",117,20
"118",118,19
"119",119,19
"120",120,19
"121",121,20
"122",122,20
"123",123,20
"124",124,20
"125",125,20
"126",126,20
"127",127,20
"128",128,20
"129",129,20
"130",130,20
"131",131,20
"132",132,20
"133",133,20
"134",134,20
"135",135,20
"136",136,20
"137",137,20
"138",138,20
"139",139,20
"140",140,21
"141",141,21
"142",142,21
"143",143,20
"144",144,20
"145",145,20
"146",146,20
"147",147,20
"148",148,20
"149",149,20
"150",150,20
"151",151,20
"152",152,20
"153",153,20
"154",154,20
"155",155,20
"156",156,20
"157",157,20
"158",158,20
"159",159,20
"160",160,20
"161",161,19
"162",162,19
"163",163,19
"164",164,19
"165",165,19
"166",166,19
"167",167,19
"168",168,19
"169",169,19
"170",170,19
"171",171,19
"172",172,20
"173",173,20
"174",174,20
"175",175,20
"176",176,20
"177",177,20
"178",178,20
"179",179,20
"180",180,20
"181",181,20
"182",182,20
"183",183,20
"184",184,20
"185",185,20
"186",186,20
"187",187,20
"188",188,20
"189",189,20
"190",190,20
"191",191,20
"192",192,20
"193",193,20
"194",194,20
"195",195,20
"196",196,20
"197",197,20
"198",198,20
"199",199,20
"200",200,20
"201",201,19
"202",202,19
"203",203,19
"204",204,19
"205",205,19
"206",206,19
"207",207,18
"208",208,18
"209",209,18
"210",210,18
"211",211,17
"212",212,17
"213",213,18
"214",214,18
"215",215,18
"216",216,18
"217",217,18
"218",218,18
"219",219,18
"220",220,18
"221",221,18
"222",222,18
"223",223,18
"224",224,18
"225",225,18
"226",226,18
"227",227,18
"228",228,18
"229",229,18
"230",230,18
"231",231,18
"232",232,18
"233",233,18
"234",234,18
"235",235,18
"236",236,19
"237",237,19
"238",238,20
"239",239,20
"240",240,19
"241",241,19
"242",242,19
"243",243,19
"244",244,19
"245",245,19
"246",246,19
"247",247,19
"248",248,19
"249",249,19
"250",250,19
"251",251,19
"252",252,19
"253",253,19
"254",254,19
"255",255,19
"256",256,19
"257",257,19
"258",258,19
"259",259,19
"260",260,19
"261",261,19
"262",262,19
"263",263,19
"264",264,19
"265",265,19
"266",266,19
"267",267,19
"268",268,19
"269",269,19
"270",270,19
"271",271,20
"272",272,20
"273",273,20
"274",274,20
"275",275,19
"276",276,18
"277",277,18
"278",278,18
"279",279,18
"280",280,18
"281",281,18
"282",282,18
"283",283,18
"284",284,18
"285",285,18
"286",286,18
"287",287,18
"288",288,18
"289",289,18
"290",290,18
"291",291,18
"292",292,18
"293",293,18
"294",294,18
"295",295,18
"296",296,18
"297",297,17
"298",298,17
"299",299,17
"300",300,17
"301",301,17
"302",302,17
"303",303,17
"304",304,16
"305",305,16
"306",306,15
"307",307,15
"308",308,15
"309",309,14
"310",310,14
"311",311,14
"312",312,13
"313",313,14
"314",314,14
"315",315,14
"316",316,14
"317",317,13
"318",318,13
"319",319,13
"320",320,13
"321",321,13
"322",322,13
"323",323,13
"324",324,14
"325",325,14
"326",326,13
"327",327,13
"328",328,13
"329",329,13
"330",330,13
"331",331,14
"332",332,15
"333",333,16
"334",334,16
"335",335,16
"336",336,16
"337",337,16
"338",338,16
"339",339,15
"340",340,15
"341",341,16
"342",342,16
"343",343,16
"344",344,16
"345",345,16
"346",346,16
"347",347,17
"348",348,17
"349",349,17
"350",350,17
"351",351,17
"352",352,17
"353",353,17
"354",354,16
"355",355,16
"356",356,16
"357",357,16
"358",358,15
"359",359,15
"360",360,15
"361",361,15
"362",362,16
"363",363,17
"364",364,17
"365",365,17
"366",366,17
"367",367,17
"368",368,17
"369",369,17
"370",370,16
"371",371,16
"372",372,16
"373",373,16
"374",374,16
"375",375,16
"376",376,16
"377",377,16
"378",378,16
"379",379,16
"380",380,16
"381",381,16
