"","Timepoints","Equilibrium"
"1",1,12
"2",2,12
"3",3,12
"4",4,12
"5",5,11
"6",6,12
"7",7,12
"8",8,11
"9",9,11
"10",10,10
"11",11,10
"12",12,10
"13",13,11
"14",14,11
"15",15,11
"16",16,11
"17",17,12
"18",18,12
"19",19,12
"20",20,13
"21",21,13
"22",22,13
"23",23,14
"24",24,14
"25",25,14
"26",26,14
"27",27,14
"28",28,14
"29",29,14
"30",30,14
"31",31,14
"32",32,14
"33",33,14
"34",34,13
"35",35,13
"36",36,13
"37",37,13
"38",38,13
"39",39,14
"40",40,15
"41",41,15
"42",42,15
"43",43,15
"44",44,16
"45",45,16
"46",46,17
"47",47,17
"48",48,17
"49",49,16
"50",50,15
"51",51,15
"52",52,14
"53",53,13
"54",54,14
"55",55,14
"56",56,15
"57",57,15
"58",58,15
"59",59,15
"60",60,15
"61",61,16
"62",62,16
"63",63,16
"64",64,15
"65",65,16
"66",66,17
"67",67,17
"68",68,17
"69",69,17
"70",70,17
"71",71,17
"72",72,17
"73",73,17
"74",74,17
"75",75,17
"76",76,17
"77",77,17
"78",78,17
"79",79,17
"80",80,17
"81",81,18
"82",82,18
"83",83,19
"84",84,19
"85",85,18
"86",86,19
"87",87,19
"88",88,19
"89",89,19
"90",90,19
"91",91,20
"92",92,20
"93",93,20
"94",94,20
"95",95,20
"96",96,20
"97",97,20
"98",98,20
"99",99,20
"100",100,20
"101",101,20
"102",102,20
"103",103,20
"104",104,20
"105",105,20
"106",106,20
"107",107,19
"108",108,19
"109",109,19
"110",110,19
"111",111,19
"112",112,19
"113",113,19
"114",114,19
"115",115,19
"116",116,19
"117",117,20
"118",118,19
"119",119,19
"120",120,19
"121",121,20
"122",122,20
"123",123,20
"124",124,20
"125",125,20
"126",126,20
"127",127,20
"128",128,20
"129",129,20
"130",130,20
"131",131,20
"132",132,20
"133",133,20
"134",134,20
"135",135,20
"136",136,19
"137",137,19
"138",138,19
"139",139,19
"140",140,20
"141",141,20
"142",142,20
"143",143,19
"144",144,19
"145",145,19
"146",146,19
"147",147,19
"148",148,19
"149",149,19
"150",150,19
"151",151,19
"152",152,19
"153",153,19
"154",154,19
"155",155,19
"156",156,19
"157",157,19
"158",158,19
"159",159,19
"160",160,19
"161",161,19
"162",162,19
"163",163,19
"164",164,19
"165",165,19
"166",166,19
"167",167,19
"168",168,19
"169",169,19
"170",170,19
"171",171,19
"172",172,19
"173",173,19
"174",174,19
"175",175,19
"176",176,19
"177",177,19
"178",178,19
"179",179,18
"180",180,18
"181",181,18
"182",182,18
"183",183,18
"184",184,18
"185",185,18
"186",186,18
"187",187,18
"188",188,18
"189",189,18
"190",190,18
"191",191,18
"192",192,18
"193",193,19
"194",194,19
"195",195,19
"196",196,19
"197",197,19
"198",198,19
"199",199,19
"200",200,19
"201",201,18
"202",202,18
"203",203,18
"204",204,18
"205",205,18
"206",206,17
"207",207,16
"208",208,16
"209",209,16
"210",210,16
"211",211,17
"212",212,17
"213",213,17
"214",214,17
"215",215,17
"216",216,17
"217",217,17
"218",218,17
"219",219,17
"220",220,17
"221",221,17
"222",222,17
"223",223,17
"224",224,17
"225",225,17
"226",226,17
"227",227,17
"228",228,17
"229",229,17
"230",230,17
"231",231,17
"232",232,17
"233",233,16
"234",234,16
"235",235,16
"236",236,17
"237",237,17
"238",238,18
"239",239,18
"240",240,17
"241",241,17
"242",242,17
"243",243,17
"244",244,17
"245",245,16
"246",246,16
"247",247,16
"248",248,16
"249",249,16
"250",250,16
"251",251,16
"252",252,16
"253",253,16
"254",254,16
"255",255,16
"256",256,16
"257",257,16
"258",258,16
"259",259,16
"260",260,16
"261",261,16
"262",262,16
"263",263,16
"264",264,16
"265",265,16
"266",266,16
"267",267,17
"268",268,17
"269",269,17
"270",270,17
"271",271,18
"272",272,18
"273",273,18
"274",274,18
"275",275,17
"276",276,16
"277",277,16
"278",278,16
"279",279,16
"280",280,16
"281",281,16
"282",282,16
"283",283,16
"284",284,16
"285",285,16
"286",286,16
"287",287,16
"288",288,16
"289",289,16
"290",290,16
"291",291,16
"292",292,16
"293",293,16
"294",294,16
"295",295,16
"296",296,16
"297",297,15
"298",298,16
"299",299,16
"300",300,16
"301",301,16
"302",302,16
"303",303,16
"304",304,15
"305",305,15
"306",306,14
"307",307,14
"308",308,14
"309",309,13
"310",310,13
"311",311,13
"312",312,12
"313",313,13
"314",314,13
"315",315,13
"316",316,13
"317",317,13
"318",318,13
"319",319,14
"320",320,14
"321",321,14
"322",322,14
"323",323,14
"324",324,15
"325",325,15
"326",326,15
"327",327,15
"328",328,15
"329",329,15
"330",330,15
"331",331,14
"332",332,14
"333",333,14
"334",334,14
"335",335,14
"336",336,14
"337",337,14
"338",338,14
"339",339,14
"340",340,14
"341",341,14
"342",342,14
"343",343,14
"344",344,13
"345",345,13
"346",346,13
"347",347,13
"348",348,13
"349",349,13
"350",350,13
"351",351,13
"352",352,13
"353",353,13
"354",354,12
"355",355,12
"356",356,12
"357",357,12
"358",358,12
"359",359,13
"360",360,13
"361",361,13
"362",362,14
"363",363,14
"364",364,14
"365",365,14
"366",366,14
"367",367,14
"368",368,14
"369",369,14
"370",370,14
"371",371,14
"372",372,14
"373",373,14
"374",374,14
"375",375,14
"376",376,14
"377",377,14
"378",378,14
"379",379,14
"380",380,14
"381",381,14
